countryCode,leagueCode,name,shortName,city,primaryColor,formation,tactic,rating,developmentPower,youthPower,sponsorPower
RUS,RUS1,クリリヤ・ソヴェトフ,クリリヤ,サマーラ,#005baa,4-3-3,ポゼッション,60,140,80,104
RUS,RUS1,ウラル,ウラル,エカテリンブルク,#f58220,4-2-3-1,堅守速攻,52,100,80,100
RUS,RUS1,アフマト・グロズヌイ,アフマト,グロズヌイ,#00843d,4-4-2,堅守速攻,54,100,100,106
RUS,RUS1,パリNN,パリNN,ニジニ・ノヴゴロド,#005baa,4-3-3,バランス,50,80,80,100
RUS,RUS1,ファケル・ヴォロネジ,ファケル,ヴォロネジ,#005baa,4-2-3-1,堅守速攻,33,40,60,34
RUS,RUS1,バルチカ・カリーニングラード,バルチカ,カリーニングラード,#005baa,4-4-2,バランス,41,80,100,60
RUS,RUS1,オレンブルク,オレンブルク,オレンブルク,#005baa,4-3-3,ハイプレス,61,100,100,106
RUS,RUS1,ソチ,ソチ,ソチ,#111111,4-2-3-1,バランス,43,80,40,128
SCO,SCO1,アバディーン,アバディーン,アバディーン,#1565c0,4-4-2,堅守速攻,45,120,120,78
SCO,SCO1,セルティック,セルティック,グラスゴー,#1565c0,3-5-2,ハイプレス,77,160,120,222
SCO,SCO1,ハーツ,ハーツ,エディンバラ,#1565c0,4-2-3-1,ポゼッション,57,160,120,90
SCO,SCO1,ハイバーニアン,ハイバーニアン,エディンバラ,#1565c0,4-4-2,堅守速攻,65,160,160,115
SCO,SCO1,マザーウェル,マザーウェル,マザーウェル,#1565c0,4-2-3-1,ポゼッション,51,80,120,100
SCO,SCO1,レンジャーズ,レンジャーズ,グラスゴー,#1565c0,4-4-2,堅守速攻,65,160,120,134
SCO,SCO1,ロス・カウンティ,ロス・カウンティ,ディングウォール,#1565c0,3-5-2,ハイプレス,41,120,100,21
SCO,SCO1,セント・ジョンストン,セント・ジョンストン,パース,#1565c0,4-3-3,バランス,43,100,80,90
SCO,SCO1,ダンディー・ユナイテッド,ダンディーU,ダンディー,#1565c0,4-2-3-1,ポゼッション,49,120,80,30
SCO,SCO1,グリーノック・モートン,モートン,グリーノック,#1565c0,3-5-2,ハイプレス,39,100,80,29
SCO,SCO1,クイーンズ・パーク,クイーンズP,グラスゴー,#1565c0,4-4-2,堅守速攻,41,120,100,78
SCO,SCO1,レイス・ローヴァーズ,レイス,カークカルディ,#1565c0,3-5-2,ハイプレス,49,120,100,31
SCO,SCO2,ダンディー,ダンディー,ダンディー,#1565c0,4-3-3,バランス,33,100,80,13
SCO,SCO2,キルマーノック,キルマーノック,キルマーノック,#1565c0,3-5-2,ハイプレス,43,100,100,30
SCO,SCO2,リヴィングストン,リヴィングストン,リヴィングストン,#1565c0,4-3-3,バランス,37,60,20,60
SCO,SCO2,セント・ミレン,セント・ミレン,ペイズリー,#1565c0,4-2-3-1,ポゼッション,41,100,100,78
SCO,SCO2,エアドリーオニアンズ,エアドリー,エアドリー,#1565c0,4-4-2,堅守速攻,32,60,80,20
SCO,SCO2,アーブロース,アーブロース,アーブロース,#1565c0,3-5-2,ハイプレス,23,20,10,15
SCO,SCO2,エア・ユナイテッド,エア,エア,#1565c0,4-3-3,バランス,26,40,80,21
SCO,SCO2,ダンファームリン・アスレティック,ダンファームリン,ダンファームリン,#1565c0,4-4-2,堅守速攻,30,80,80,31
SCO,SCO2,インヴァネスCT,インヴァネス,インヴァネス,#1565c0,4-3-3,バランス,40,80,80,26
SCO,SCO2,パーティック・シッスル,パーティック,グラスゴー,#1565c0,4-2-3-1,ポゼッション,39,100,100,28
SRB,SRB1,ツルヴェナ・ズヴェズダ,ズヴェズダ,ベオグラード,#d71920,4-3-3,ハイプレス,70,160,180,116
SRB,SRB1,パルチザン・ベオグラード,パルチザン,ベオグラード,#111111,4-2-3-1,ポゼッション,65,160,160,100
SRB,SRB1,TSCバチュカ・トポラ,TSC,バチュカ・トポラ,#005baa,4-3-3,バランス,68,160,140,123
SRB,SRB1,ヴォイヴォディナ,ヴォイヴォディナ,ノヴィ・サド,#d71920,4-4-2,堅守速攻,52,100,140,60
SRB,SRB1,チュカリチュキ,チュカリチュキ,ベオグラード,#111111,4-2-3-1,バランス,60,160,160,83
SRB,SRB1,ラドニチュキ1923,ラドニチュキ1923,クラグイェヴァツ,#d71920,4-3-3,ハイプレス,41,80,60,30
SRB,SRB1,ラドニチュキ・ニシュ,ラドニチュキN,ニシュ,#d71920,4-4-2,堅守速攻,38,100,40,19
SRB,SRB1,ヴォジュドヴァツ,ヴォジュドヴァツ,ベオグラード,#d71920,4-2-3-1,ポゼッション,51,160,160,51
SRB,SRB1,ムラドスト・ルチャニ,ムラドスト,ルチャニ,#005baa,4-4-2,堅守速攻,30,20,40,41
SRB,SRB1,IMTベオグラード,IMT,ベオグラード,#d71920,4-3-3,バランス,50,80,140,45
SRB,SRB1,ノヴィ・パザル,ノヴィ・パザル,ノヴィ・パザル,#005baa,4-2-3-1,堅守速攻,40,80,40,23
SRB,SRB1,ヤヴォル・イヴァニツァ,ヤヴォル,イヴァニツァ,#d71920,4-4-2,堅守速攻,33,10,10,17
SRB,SRB1,ジェレズニチャル・パンチェヴォ,ジェレズニチャル,パンチェヴォ,#006064,4-2-3-1,バランス,38,60,60,25
SRB,SRB1,ラドニク・スルドゥリツァ,ラドニク,スルドゥリツァ,#005baa,4-4-2,堅守速攻,45,60,80,29
SRB,SRB1,スパルタク・スボティツァ,スパルタク,スボティツァ,#005baa,4-3-3,バランス,45,100,100,33
SRB,SRB1,ナプレダク・クルシェヴァツ,ナプレダク,クルシェヴァツ,#d71920,4-2-3-1,堅守速攻,34,40,60,13
SUI,SUI1,ヤングボーイズ,ヤングボーイズ,ベルン,#d71920,4-3-3,バランス,61,160,120,160
SUI,SUI1,バーゼル,バーゼル,バーゼル,#d71920,4-2-3-1,ポゼッション,62,160,120,138
SUI,SUI1,チューリッヒ,チューリッヒ,チューリッヒ,#d71920,4-4-2,堅守速攻,51,120,100,108
SUI,SUI1,セルヴェット,セルヴェット,ジュネーヴ,#d71920,3-5-2,ハイプレス,54,100,100,100
SUI,SUI1,ルガーノ,ルガーノ,ルガーノ,#d71920,4-3-3,バランス,43,100,80,90
SUI,SUI1,ルツェルン,ルツェルン,ルツェルン,#d71920,4-2-3-1,ポゼッション,51,100,80,78
SUI,SUI1,ザンクト・ガレン,ザンクト・ガレン,ザンクト・ガレン,#d71920,4-4-2,堅守速攻,42,100,80,78
SUI,SUI1,グラスホッパー,グラスホッパー,チューリッヒ,#d71920,3-5-2,ハイプレス,49,100,100,60
SUI,SUI1,ローザンヌ・スポルト,ローザンヌ,ローザンヌ,#d71920,4-3-3,バランス,40,80,60,30
SUI,SUI1,イヴェルドン・スポルト,イヴェルドン,イヴェルドン,#d71920,4-2-3-1,ポゼッション,40,60,60,15
SUI,SUI1,ヴィンタートゥール,ヴィンタートゥール,ヴィンタートゥール,#d71920,4-4-2,堅守速攻,40,80,60,30
SUI,SUI1,スタッド・ローザンヌ・ウシー,ウシー,ローザンヌ,#d71920,3-5-2,ハイプレス,39,60,60,20
SWE,SWE1,マルメFF,マルメ,マルメ,#6bb6ff,4-3-3,ポゼッション,61,120,120,152
SWE,SWE1,BKヘッケン,ヘッケン,ヨーテボリ,#ffdd00,4-2-3-1,ハイプレス,49,140,160,62
SWE,SWE1,IFエルフスボリ,エルフスボリ,ボロース,#ffdd00,4-4-2,堅守速攻,64,140,120,110
SWE,SWE1,ユールゴーデンIF,ユールゴーデン,ストックホルム,#003b79,4-3-3,バランス,66,160,80,136
SWE,SWE1,ハンマルビーIF,ハンマルビー,ストックホルム,#00843d,4-2-3-1,ハイプレス,67,140,140,136
SWE,SWE1,AIKソルナ,AIK,ソルナ,#111111,4-4-2,堅守速攻,57,120,120,122
SWE,SWE1,IFKヨーテボリ,IFKヨーテボリ,ヨーテボリ,#005baa,4-3-3,バランス,41,100,100,66
SWE,SWE1,カルマルFF,カルマル,カルマル,#d71920,4-2-3-1,堅守速攻,40,100,120,19
SWE,SWE1,ミェルビーAIF,ミェルビー,ヘレヴィク,#f4c542,4-4-2,堅守速攻,45,100,100,26
SWE,SWE1,IFKヴェルナモ,ヴェルナモ,ヴェルナモ,#005baa,4-2-3-1,バランス,43,80,60,34
SWE,SWE1,ハルムスタッズBK,ハルムスタッド,ハルムスタッド,#003b79,4-4-2,堅守速攻,39,80,80,56
SWE,SWE1,IKシリウス,シリウス,ウプサラ,#005baa,4-3-3,ポゼッション,42,80,80,53
SWE,SWE1,IFKノルシェーピン,ノルシェーピン,ノルシェーピン,#f4c542,4-2-3-1,バランス,48,120,60,83
SWE,SWE1,IFブロマポイカルナ,ブロマポイカルナ,ストックホルム,#d71920,4-3-3,ハイプレス,44,120,140,20
SWE,SWE1,ヴェステロースSK,ヴェステロース,ヴェステロース,#00843d,4-4-2,堅守速攻,39,40,80,88
SWE,SWE1,GAIS,GAIS,ヨーテボリ,#00843d,4-2-3-1,バランス,46,60,100,95
TUR,TUR1,ガラタサライ,ガラタサライ,イスタンブール,#d71920,4-3-3,バランス,77,160,120,202
TUR,TUR1,フェネルバフチェ,フェネルバフチェ,イスタンブール,#d71920,4-2-3-1,ポゼッション,80,160,120,185
TUR,TUR1,ベシクタシュ,ベシクタシュ,イスタンブール,#d71920,4-4-2,堅守速攻,86,160,120,160
TUR,TUR1,トラブゾンスポル,トラブゾン,トラブゾン,#d71920,3-5-2,ハイプレス,58,120,100,138
TUR,TUR1,バシャクシェヒル,バシャクシェヒル,イスタンブール,#d71920,4-3-3,バランス,67,120,100,130
TUR,TUR1,アダナ・デミルスポル,アダナDS,アダナ,#d71920,4-2-3-1,ポゼッション,61,100,80,120
TUR,TUR1,カスムパシャ,カスムパシャ,イスタンブール,#d71920,4-4-2,堅守速攻,47,100,80,90
TUR,TUR1,シヴァススポル,シヴァス,シヴァス,#d71920,3-5-2,ハイプレス,50,80,80,78
TUR,TUR1,カイセリスポル,カイセリ,カイセリ,#d71920,4-3-3,バランス,41,80,80,78
TUR,TUR1,アンタルヤスポル,アンタルヤ,アンタルヤ,#d71920,4-2-3-1,ポゼッション,47,100,80,78
TUR,TUR1,コンヤスポル,コンヤ,コンヤ,#d71920,4-4-2,堅守速攻,52,80,80,78
TUR,TUR1,アランヤスポル,アランヤ,アランヤ,#d71920,3-5-2,ハイプレス,52,80,80,60
TUR,TUR1,リゼスポル,リゼ,リゼ,#d71920,4-3-3,バランス,50,80,80,60
TUR,TUR1,ガズィアンテプFK,ガズィアンテプ,ガズィアンテプ,#d71920,4-2-3-1,ポゼッション,45,60,60,60
TUR,TUR1,アンカラギュジュ,アンカラギュジュ,アンカラ,#d71920,4-4-2,堅守速攻,45,80,80,60
TUR,TUR1,サムスンスポル,サムスン,サムスン,#d71920,3-5-2,ハイプレス,54,100,80,78
TUR,TUR1,ハタイスポル,ハタイ,ハタイ,#d71920,4-3-3,バランス,41,60,60,30
TUR,TUR1,ファティ・カラギュムリュク,カラギュムリュク,イスタンブール,#d71920,4-2-3-1,ポゼッション,48,80,80,30
TUR,TUR1,ペンディクスポル,ペンディク,イスタンブール,#d71920,4-4-2,堅守速攻,37,60,60,20
TUR,TUR1,イスタンブールスポル,イスタンブールS,イスタンブール,#d71920,3-5-2,ハイプレス,43,60,60,15
UKR,UKR1,シャフタール・ドネツク,シャフタール,ドネツク,#f58220,4-3-3,ポゼッション,68,140,120,181
UKR,UKR1,ディナモ・キーウ,ディナモ・キーウ,キーウ,#005baa,4-2-3-1,ハイプレス,57,140,120,108
UKR,UKR1,ドニプロ-1,ドニプロ-1,ドニプロ,#005baa,4-3-3,バランス,62,140,120,149
UKR,UKR1,ゾリャ・ルハーンシク,ゾリャ,ルハーンシク,#111111,4-2-3-1,堅守速攻,50,140,80,45
UKR,UKR1,ヴォルスクラ・ポルタヴァ,ヴォルスクラ,ポルタヴァ,#00843d,4-4-2,堅守速攻,56,120,100,100
UKR,UKR1,クリフバス,クリフバス,クリヴィー・リフ,#d71920,4-3-3,バランス,46,80,60,108
UKR,UKR1,コロス・コヴァリフカ,コロス,コヴァリフカ,#f4c542,4-2-3-1,堅守速攻,46,100,100,38
UKR,UKR1,オレクサンドリヤ,オレクサンドリヤ,オレクサンドリヤ,#f4c542,4-4-2,バランス,55,120,80,100
UKR,UKR1,ルフ・リヴィウ,ルフ,リヴィウ,#111111,4-3-3,ハイプレス,48,120,140,42
UKR,UKR1,LNZチェルカースィ,LNZ,チェルカースィ,#7a003c,4-2-3-1,バランス,36,80,40,45
UKR,UKR1,オボロン・キーウ,オボロン,キーウ,#00843d,4-4-2,堅守速攻,36,20,20,60
UKR,UKR1,チョルノモレツ・オデーサ,チョルノモレツ,オデーサ,#005baa,4-3-3,バランス,36,40,100,45
UKR,UKR1,ポリッシャ・ジトーミル,ポリッシャ,ジトーミル,#00843d,4-2-3-1,ハイプレス,53,120,100,91
UKR,UKR1,ミナイ,ミナイ,ミナイ,#005baa,4-4-2,堅守速攻,38,80,60,42
UKR,UKR1,ヴェレス・リウネ,ヴェレス,リウネ,#d71920,4-2-3-1,バランス,44,100,100,70
UKR,UKR1,メタリスト1925,メタリスト1925,ハルキウ,#f4c542,4-3-3,堅守速攻,31,60,40,27
CAN,CAN1,アトレティコ・オタワ,Aオタワ,オタワ,#d71920,4-3-3,バランス,46,120,100,22
CAN,CAN1,キャバルリーFC,キャバルリー,カルガリー,#d71920,4-2-3-1,ポゼッション,54,120,100,29
CAN,CAN1,フォージFC,フォージ,ハミルトン,#d71920,4-4-2,堅守速攻,37,80,100,28
CAN,CAN1,ハリファックス・ワンダラーズ,ハリファックス,ハリファックス,#d71920,3-5-2,ハイプレス,37,60,40,26
CAN,CAN1,パシフィックFC,パシフィック,ラングフォード,#d71920,4-3-3,バランス,48,120,80,27
CAN,CAN1,ヴァラーFC,ヴァラー,ウィニペグ,#d71920,4-2-3-1,ポゼッション,41,120,80,23
CAN,CAN1,バンクーバーFC,バンクーバーFC,ラングリー,#d71920,4-4-2,堅守速攻,27,10,10,17
CAN,CAN1,ヨーク・ユナイテッド,ヨークU,トロント,#d71920,3-5-2,ハイプレス,39,100,80,22
CRC,CRC1,アラフエレンセ,アラフエレンセ,アラフエラ,#d71920,4-3-3,バランス,50,160,120,24
CRC,CRC1,カルタヒネス,カルタヒネス,カルタゴ,#d71920,4-2-3-1,ポゼッション,38,100,80,23
CRC,CRC1,グアナカステカ,グアナカステカ,ニコヤ,#d71920,4-4-2,堅守速攻,34,80,80,14
CRC,CRC1,エレディアーノ,エレディアーノ,エレディア,#d71920,3-5-2,ハイプレス,39,80,80,23
CRC,CRC1,リベリア,リベリア,リベリア,#d71920,4-3-3,バランス,35,80,60,24
CRC,CRC1,ムニシパル・グレシア,グレシア,グレシア,#d71920,4-2-3-1,ポゼッション,29,40,40,14
CRC,CRC1,ペレス・セレドン,ペレス・セレドン,サン・イシドロ,#d71920,4-4-2,堅守速攻,33,60,60,29
CRC,CRC1,プンタレナスFC,プンタレナス,プンタレナス,#d71920,3-5-2,ハイプレス,40,60,60,30
CRC,CRC1,サン・カルロス,サン・カルロス,シウダー・ケサダ,#d71920,4-3-3,バランス,36,80,40,17
CRC,CRC1,サントス・デ・グアピレス,サントスCRC,グアピレス,#d71920,4-2-3-1,ポゼッション,32,40,80,19
CRC,CRC1,サプリサ,サプリサ,サンホセ,#d71920,4-4-2,堅守速攻,50,120,120,22
CRC,CRC1,スポルティングFC,スポルティングCRC,サンホセ,#d71920,3-5-2,ハイプレス,37,80,80,17
MEX,MEX1,クラブ・アメリカ,アメリカ,メキシコシティ,#f5c400,4-2-3-1,ポゼッション,65,120,100,158
MEX,MEX1,アトレティコ・サン・ルイス,サン・ルイス,サン・ルイス・ポトシ,#c8102e,4-4-2,堅守速攻,57,80,60,130
MEX,MEX1,アトラス,アトラス,グアダラハラ,#d71920,4-2-3-1,バランス,63,160,100,126
MEX,MEX1,チーバス,チーバス,グアダラハラ,#d71920,4-3-3,ポゼッション,66,120,100,145
MEX,MEX1,クルス・アスル,クルス・アスル,メキシコシティ,#005eb8,4-2-3-1,ポゼッション,60,120,80,148
MEX,MEX1,FCフアレス,フアレス,シウダー・フアレス,#00843d,4-4-2,堅守速攻,51,80,60,126
MEX,MEX1,レオン,レオン,レオン,#00843d,4-3-3,ポゼッション,57,80,80,134
MEX,MEX1,モンテレイ,モンテレイ,モンテレイ,#0033a0,4-2-3-1,バランス,70,120,100,175
MEX,MEX1,ネカクサ,ネカクサ,アグアスカリエンテス,#d71920,4-4-2,バランス,57,100,80,126
MEX,MEX1,パチューカ,パチューカ,パチューカ,#0033a0,4-3-3,ハイプレス,73,160,120,126
MEX,MEX1,プーマスUNAM,プーマス,メキシコシティ,#002b7f,4-2-3-1,バランス,57,120,100,145
MEX,MEX1,ケレタロ,ケレタロ,ケレタロ,#111111,4-4-2,堅守速攻,52,60,60,120
MEX,MEX1,サントス・ラグナ,サントス・ラグナ,トレオン,#00843d,4-3-3,バランス,60,120,100,126
MEX,MEX1,ティグレス,ティグレス,サン・ニコラス,#f5c400,4-2-3-1,ポゼッション,73,100,80,183
MEX,MEX1,ティフアナ,ティフアナ,ティフアナ,#d71920,4-4-2,堅守速攻,50,80,60,138
MEX,MEX1,トルーカ,トルーカ,トルーカ,#d71920,4-2-3-1,バランス,56,100,80,138
MEX,MEX1,コヨーテス,コヨーテス,トラスカラ,#c8102e,4-4-2,堅守速攻,35,70,70,27
MEX,MEX1,モレリア,モレリア,モレリア,#d71920,4-2-3-1,ポゼッション,41,80,60,30
MEX,MEX2,マサトラン,マサトラン,マサトラン,#6f2c91,4-4-2,堅守速攻,34,60,70,126
MEX,MEX2,プエブラ,プエブラ,プエブラ,#005eb8,4-4-2,堅守速攻,35,80,80,10
MEX,MEX2,アレブリヘス,アレブリヘス,オアハカ,#f97316,4-4-2,堅守速攻,23,60,70,26
MEX,MEX2,アルテーニョス,アルテーニョス,テパティトラン,#d71920,4-4-2,堅守速攻,33,70,70,22
MEX,MEX2,アトレティコ・ラパス,ラパス,ラパス,#005eb8,4-4-2,堅守速攻,32,70,70,36
MEX,MEX2,アトランテ,アトランテ,メキシコシティ,#0033a0,4-2-3-1,バランス,28,60,60,24
MEX,MEX2,カンクン,カンクン,カンクン,#00a3e0,4-3-3,サイド攻撃,43,60,70,78
MEX,MEX2,セラヤ,セラヤ,セラヤ,#1f7a3a,4-2-3-1,バランス,37,80,60,60
MEX,MEX2,シマロネス,シマロネス,エルモシージョ,#7a4a2b,4-4-2,堅守速攻,29,60,70,15
MEX,MEX2,コレカミノス,コレカミノス,シウダー・ビクトリア,#f97316,4-4-2,堅守速攻,32,60,70,12
MEX,MEX2,ドラドス,ドラドス,クリアカン,#f5c400,4-2-3-1,バランス,25,60,60,30
MEX,MEX2,レオネス・ネグロス,レオネス,グアダラハラ,#111111,4-2-3-1,バランス,38,60,80,60
MEX,MEX2,ミネロス,ミネロス,サカテカス,#d71920,4-4-2,バランス,38,80,80,30
MEX,MEX2,タパティオ,タパティオ,グアダラハラ,#d71920,4-3-3,ハイプレス,28,10,10,10
MEX,MEX2,ベナドス,ベナドス,メリダ,#00843d,4-4-2,堅守速攻,34,60,70,30
USA,USA1,インテル・マイアミ,マイアミ,マイアミ,#f7b5cd,4-3-3,ポゼッション,78,160,100,239
USA,USA1,オースティンFC,オースティン,オースティン,#00b140,4-2-3-1,ポゼッション,74,140,80,198
USA,USA1,ロサンゼルスFC,LAFC,ロサンゼルス,#111111,4-3-3,ハイプレス,95,160,100,195
USA,USA1,LAギャラクシー,LAギャラクシー,ロサンゼルス,#0033a0,4-2-3-1,ポゼッション,85,180,120,193
USA,USA1,アトランタ・ユナイテッド,アトランタ,アトランタ,#a50034,4-3-3,ハイプレス,72,140,100,193
USA,USA1,ニューヨーク・シティFC,NYCFC,ニューヨーク,#69b3e7,4-3-3,ポゼッション,79,140,120,181
USA,USA1,シアトル・サウンダーズ,シアトル,シアトル,#00a651,4-2-3-1,ポゼッション,55,120,100,178
USA,USA1,シャーロットFC,シャーロット,シャーロット,#69b3e7,4-2-3-1,バランス,66,120,100,176
USA,USA1,ヒューストン・ダイナモ,ヒューストン,ヒューストン,#f97316,4-2-3-1,バランス,65,120,100,164
USA,USA1,FCダラス,ダラス,ダラス,#d71920,4-3-3,ポゼッション,79,160,120,145
USA,USA1,D.C.ユナイテッド,D.C.,ワシントンD.C.,#111111,4-2-3-1,バランス,54,120,120,156
USA,USA1,コロラド・ラピッズ,コロラド,デンバー,#7a003c,4-4-2,堅守速攻,68,160,80,141
USA,USA1,トロントFC,トロント,トロント,#d71920,4-2-3-1,バランス,82,140,120,194
USA,USA1,セントルイス・シティ,セントルイス,セントルイス,#d71920,4-4-2,ハイプレス,75,160,120,191
USA,USA1,CFモントリオール,モントリオール,モントリオール,#0057b8,4-4-2,堅守速攻,60,100,100,151
USA,USA2,ポートランド・ティンバーズ,ポートランド,ポートランド,#00843d,4-2-3-1,サイド攻撃,62,120,80,153
USA,USA2,シカゴ・ファイアー,シカゴ,シカゴ,#c8102e,4-4-2,バランス,50,120,100,191
USA,USA2,オーランド・シティ,オーランド,オーランド,#6f2c91,4-2-3-1,バランス,60,120,100,170
USA,USA2,ニューイングランド,ニューイングランド,フォックスボロ,#0d47a1,4-2-3-1,バランス,54,140,80,141
USA,USA2,フィラデルフィア・ユニオン,フィラデルフィア,フィラデルフィア,#0d47a1,4-4-2,ハイプレス,52,120,100,141
USA,USA2,FCシンシナティ,シンシナティ,シンシナティ,#f97316,4-3-3,ハイプレス,53,120,80,166
USA,USA2,ナッシュビルSC,ナッシュビル,ナッシュビル,#f5c400,4-2-3-1,バランス,52,100,80,166
USA,USA2,ニューヨーク・レッドブルズ,NYレッドブルズ,ハリソン,#d71920,4-2-3-1,ハイプレス,51,120,120,166
USA,USA2,バンクーバー・ホワイトキャップス,バンクーバー,バンクーバー,#0057b8,4-3-3,サイド攻撃,53,120,100,164
USA,USA2,スポルティングKC,スポルティングKC,カンザスシティ,#69b3e7,4-3-3,ポゼッション,57,140,120,158
USA,USA2,ミネソタ・ユナイテッド,ミネソタ,ミネアポリス,#6f2c91,4-4-2,堅守速攻,63,120,80,156
USA,USA2,レアル・ソルトレイク,ソルトレイク,ソルトレイクシティ,#b30838,4-4-2,バランス,56,160,120,145
USA,USA2,サンノゼ・アースクエイクス,サンノゼ,サンノゼ,#0057b8,4-4-2,堅守速攻,54,120,100,134
USA,USA2,コロンバス・クルー,コロンバス,コロンバス,#f5c400,4-2-3-1,ポゼッション,56,140,100,156
USA,USA2,サンディエゴFC,サンディエゴ,サンディエゴ,#1b3c8c,4-2-3-1,バランス,52,120,80,160
ARG,ARG1,アルヘンティノス・ジュニアーズ,アルヘンティノス,ブエノスアイレス,#d71920,4-3-3,ポゼッション,58,100,100,108
ARG,ARG1,アルセナル・デ・サランディ,アルセナル,サランディ,#8b0000,4-4-2,堅守速攻,51,80,80,44
ARG,ARG1,バンフィエルド,バンフィエルド,バンフィエルド,#00843d,4-4-2,堅守速攻,61,120,100,60
ARG,ARG1,ベルグラーノ,ベルグラーノ,コルドバ,#69b3e7,4-2-3-1,バランス,58,120,100,78
ARG,ARG1,ボカ・ジュニアーズ,ボカ,ブエノスアイレス,#0033a0,4-3-3,ポゼッション,84,160,120,134
ARG,ARG1,コロン,コロン,サンタフェ,#d71920,4-2-3-1,バランス,61,120,100,60
ARG,ARG1,デフェンサ・イ・フスティシア,デフェンサ,フロレンシオ・バレラ,#00843d,4-3-3,ハイプレス,72,160,100,78
ARG,ARG1,エストゥディアンテスLP,エストゥディアンテス,ラプラタ,#d71920,4-2-3-1,ポゼッション,71,160,100,90
ARG,ARG1,ヒムナシアLP,ヒムナシアLP,ラプラタ,#0033a0,4-4-2,バランス,60,100,100,60
ARG,ARG1,ウラカン,ウラカン,ブエノスアイレス,#ffffff,4-2-3-1,バランス,58,100,60,108
ARG,ARG1,インデペンディエンテ,インデペンディエンテ,アベジャネーダ,#d71920,4-2-3-1,ポゼッション,51,120,120,30
ARG,ARG1,インスティトゥート,インスティトゥート,コルドバ,#d71920,4-4-2,バランス,62,120,100,30
ARG,ARG1,ラヌース,ラヌース,ラヌース,#7a003c,4-3-3,ポゼッション,59,120,100,90
ARG,ARG1,ニューウェルズ,ニューウェルズ,ロサリオ,#d71920,4-2-3-1,バランス,66,120,100,60
ARG,ARG1,ラシン・クラブ,ラシン,アベジャネーダ,#69b3e7,4-3-3,ポゼッション,67,120,120,120
ARG,ARG1,リーベル・プレート,リーベル,ブエノスアイレス,#ffffff,4-3-3,ポゼッション,87,160,160,160
ARG,ARG1,ロサリオ・セントラル,ロサリオ・セントラル,ロサリオ,#0033a0,4-2-3-1,バランス,55,120,100,60
ARG,ARG1,サン・ロレンソ,サン・ロレンソ,ブエノスアイレス,#0033a0,4-2-3-1,バランス,68,120,120,60
ARG,ARG1,タジェレス,タジェレス,コルドバ,#0033a0,4-3-3,ハイプレス,63,140,120,108
ARG,ARG1,ティグレ,ティグレ,ビクトリア,#0033a0,4-4-2,バランス,49,80,60,60
ARG,ARG1,ベレス,ベレス,ブエノスアイレス,#ffffff,4-2-3-1,ポゼッション,74,160,160,100
ARG,ARG1,アルバラード,アルバラード,マル・デル・プラタ,#0033a0,4-4-2,堅守速攻,45,80,60,40
ARG,ARG1,デポルティーボ・モロン,モロン,モロン,#d71920,4-4-2,堅守速攻,60,80,60,47
ARG,ARG1,エストゥディアンテスRC,エストゥディアンテスRC,リオ・クアルト,#69b3e7,4-4-2,バランス,57,80,70,45
ARG,ARG1,フランドリア,フランドリア,ハウレギ,#f5c400,4-4-2,堅守速攻,48,60,70,30
ARG,ARG1,ヒムナシア・メンドーサ,ヒムナシアM,メンドーサ,#111111,4-4-2,バランス,50,80,60,16
ARG,ARG1,サン・マルティンSJ,サン・マルティンSJ,サンフアン,#00843d,4-4-2,バランス,43,80,70,35
ARG,ARG1,サン・マルティン・トゥクマン,サン・マルティンT,サン・ミゲル・デ・トゥクマン,#d71920,4-2-3-1,バランス,46,80,60,18
ARG,ARG2,アトレティコ・トゥクマン,アトレティコ・トゥクマン,サン・ミゲル・デ・トゥクマン,#69b3e7,4-2-3-1,バランス,42,100,60,60
ARG,ARG2,バラカス・セントラル,バラカス,ブエノスアイレス,#d71920,4-4-2,堅守速攻,35,60,70,28
ARG,ARG2,セントラル・コルドバSdE,セントラル・コルドバ,サンティアゴ・デル・エステロ,#111111,4-4-2,堅守速攻,37,60,70,30
ARG,ARG2,ゴドイ・クルス,ゴドイ・クルス,メンドーサ,#0033a0,4-2-3-1,バランス,48,100,100,30
ARG,ARG2,プラテンセ,プラテンセ,ビセンテ・ロペス,#6b3f1d,4-4-2,堅守速攻,32,60,60,26
ARG,ARG2,サルミエント・フニン,サルミエント,フニン,#00843d,4-4-2,堅守速攻,43,80,60,26
ARG,ARG2,ウニオンSF,ウニオン,サンタフェ,#d71920,4-4-2,バランス,45,100,80,27
ARG,ARG2,アグロペクアリオ,アグロペクアリオ,カルロス・カサレス,#00843d,4-4-2,堅守速攻,41,80,60,31
ARG,ARG2,オール・ボーイズ,オール・ボーイズ,ブエノスアイレス,#ffffff,4-4-2,堅守速攻,43,60,60,35
ARG,ARG2,アルマグロ,アルマグロ,ブエノスアイレス,#0033a0,4-4-2,バランス,34,60,20,20
ARG,ARG2,アルミランテ・ブラウン,アルミランテ,イスドロ・カサノバ,#111111,4-4-2,堅守速攻,38,60,70,18
ARG,ARG2,デフェンソーレス・デ・ベルグラーノ,デフェンソーレス,ブエノスアイレス,#d71920,4-4-2,堅守速攻,35,60,70,32
ARG,ARG2,デフェンソーレス・ウニドス,デフェンソーレスU,サラテ,#69b3e7,4-4-2,堅守速攻,40,70,20,34
